id,state,highway_name,route_no,from_location,to_location,county,person_name,tier,normalized_routes,parsed_from,parsed_to,parsed_county,from_lat,from_lon,from_geocode_source,to_lat,to_lon,to_geocode_source,centroid_lat,centroid_lon,centroid_source,status,confidence,path_length_miles,path_source,error_notes
2350,Ohio,Staff Sgt. Kevin J. Kessler Memorial Highway,U.S. Route 30,"That portion of the road known as United States route number thirty, commencing at the boundary between Canton and Osnaburg townships and proceeding in an easterly direction to the boundary between Osnaburg township and the municipal corporation of East Canton within Stark county only, shall be known as the ""Staff Sgt. Kevin J. Kessler Memorial Highway.""",,,Staff Sgt. Kevin J. Kessler,3,"[{""type"": ""us_route"", ""ref"": ""US 30""}]",,,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
2351,Ohio,First Lt. Ashley White Memorial Highway,State Route 44,State Route 44 running in a northerly and southerly direction and located in Marlboro Township in Stark County,,,First Lt. Ashley White,2,"[{""type"": ""state_route"", ""ref"": ""SR 44""}]",State Route 44 running in a northerly and southerly direction and located in Marlboro Township in Stark County,,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,phase2: from 'State Route 44 running in a northerly and southerly direction and located in Marlboro Township in Stark County': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
2352,Ohio,Jackson Township Veterans Memorial Parkway,Fulton Road Northwest,Fulton Rd NW between Arlington Ave NW and Wales Ave NW,,,,2,[],Fulton Rd NW between Arlington Ave NW and Wales Ave NW,,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,phase2: from 'Fulton Rd NW between Arlington Ave NW and Wales Ave NW': no result | phase3: osm_name: no result | osrm: no result or missing endpoints
2353,Ohio,Markers on state and federal highways at points crossed by Morgan's raiders,Morgan Raiders,"The director of transportation and the director of the Ohio history connection, by agreement, may erect suitable markers on all state and federal highways, at points crossed by Morgan's raiders in 1863.",,,,2,[],"The director of transportation and the director of the Ohio history connection, by agreement, may erect suitable markers on all state and federal highways, at points crossed by Morgan's raiders in 1863.",,,39.0998,-84.5119363,photon_retry,,,,39.0998,-84.5119363,from_point,centroid_found,medium,,,phase3: osm_name: no result | osrm: no result or missing endpoints
2354,Ohio,Purple Heart Trail,Interstate Route 70,"In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,,,2,"[{""type"": ""state_route"", ""ref"": ""SR 70""}]","In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
2355,Ohio,Purple Heart Trail,Interstate Route 71,"In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,,,2,"[{""type"": ""state_route"", ""ref"": ""SR 71""}]","In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'In addition to the respective designations in sections 5533.30,5533.32, and 5533.33 of the Revised Code, the road known as interstate route seventy, extending across Ohio from the West Virginia border in Belmont county to the Indiana border in Preble county, and the road known as interstate route seventy-one, extending across Ohio from the Kentucky border in Hamilton county to its northernmost terminus in Cuyahoga county, both shall be known as the ""Purple Heart Trail.""': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
2356,Ohio,James A. Rhodes Appalachian Highway,,"The highway constituting a portion of the Appalachian highway system, and running east and west across the state between Cincinnati, Ohio and Belpre, Ohio, and passing near the city of Jackson, Ohio, shall be known as the ""James A. Rhodes Appalachian Highway.""",,,James A. Rhodes Appalachian,5,[],"The highway constituting a portion of the Appalachian highway system, and running east and west across the state between Cincinnati, Ohio and Belpre, Ohio, and passing near the city of Jackson, Ohio, shall be known as the ""James A. Rhodes Appalachian Highway.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'The highway constituting a portion of the Appalachian highway system, and running east and west across the state between Cincinnati, Ohio and Belpre, Ohio, and passing near the city of Jackson, Ohio, shall be known as the ""James A. Rhodes Appalachian Highway.""': no result | phase3: osm_name: no result | osrm: no result or missing endpoints"
2357,Ohio,Christopher Columbus Highway,Interstate Route 80,"The road known as interstate route eighty, extending across Ohio from the Pennsylvania border in Trumbull county to the Indiana border in Williams county, shall be known as the ""Christopher Columbus highway.""",,,Christopher Columbus,2,"[{""type"": ""state_route"", ""ref"": ""SR 80""}]","The road known as interstate route eighty, extending across Ohio from the Pennsylvania border in Trumbull county to the Indiana border in Williams county, shall be known as the ""Christopher Columbus highway.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'The road known as interstate route eighty, extending across Ohio from the Pennsylvania border in Trumbull county to the Indiana border in Williams county, shall be known as the ""Christopher Columbus highway.""': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
2358,Ohio,Disabled American Veterans' Highway,Interstate Route 71,"The road known as interstate route seventy-one running in a southwesterly direction from the city of Cleveland, Cuyahoga county, through the counties of Medina, Wayne, Ashland, Richland, Morrow, Delaware, Franklin, Madison, Pickaway, Greene, Fayette, Clinton, and Warren to the Kentucky border in Hamilton county shall be known as the ""Disabled American Veterans' highway.""",,,,2,"[{""type"": ""state_route"", ""ref"": ""SR 71""}]","The road known as interstate route seventy-one running in a southwesterly direction from the city of Cleveland, Cuyahoga county, through the counties of Medina, Wayne, Ashland, Richland, Morrow, Delaware, Franklin, Madison, Pickaway, Greene, Fayette, Clinton, and Warren to the Kentucky border in Hamilton county shall be known as the ""Disabled American Veterans' highway.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'The road known as interstate route seventy-one running in a southwesterly direction from the city of Cleveland, Cuyahoga county, through the counties of Medina, Wayne, Ashland, Richland, Morrow, Delaware, Franklin, Madison, Pickaway, Greene, Fayette, Clinton, and Warren to the Kentucky border in Hamilton county shall be known as the ""Disabled American Veterans' highway.""': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
2359,Ohio,Vietnam Veterans' of America Highway,Interstate Route 77,"The road known as interstate route seventy-seven, running in a north and south direction through the counties of Cuyahoga, Summit, Stark, Tuscarawas, Guernsey, Noble, and Washington, shall be known as the ""Vietnam Veterans' of America Highway.""",,,,2,"[{""type"": ""state_route"", ""ref"": ""SR 77""}]","The road known as interstate route seventy-seven, running in a north and south direction through the counties of Cuyahoga, Summit, Stark, Tuscarawas, Guernsey, Noble, and Washington, shall be known as the ""Vietnam Veterans' of America Highway.""",,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,"phase2: from 'The road known as interstate route seventy-seven, running in a north and south direction through the counties of Cuyahoga, Summit, Stark, Tuscarawas, Guernsey, Noble, and Washington, shall be known as the ""Vietnam Veterans' of America Highway.""': no result | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints"
2360,Ohio,Marine Corps League Memorial Highway,U.S. Route 33,"That portion of the road known as United States route thirty-three beginning in Willshire, Ohio, and running in a southeasterly and northwesterly direction through the counties of Van Wert, Mercer, Auglaize, Logan, Union, Franklin, Fairfield, Hocking, Athens, and Meigs to the West Virginia border shall be known as the ""Marine Corps League Memorial Highway.""",,,Marine Corps League,3,"[{""type"": ""us_route"", ""ref"": ""US 33""}]",,,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
2361,Ohio,Tuskegee Airmen Memorial Trail,Interstate Route 75,"In addition to the designations in sections 5533.24 and 5533.241 of the Revised Code, that portion of the road known as interstate route seventy-five, running throughout Ohio in a northerly and southerly direction, from the Michigan border in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler, to the Kentucky border in Hamilton county, shall be known as the ""Tuskegee Airmen Memorial Trail.""",,,,3,"[{""type"": ""state_route"", ""ref"": ""SR 75""}]",,,,,,,,,,40.388783,-82.764915,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
